Dose_Gy,Pseudo Other_P,Pseudo Oral Cav_,Pseudo Midline_P,PTV2 edit_P,PTV2_P,PTV1 edit_P,PTV1_P,Lt Par edit_P,Body_P,Annulus High_P,Annulus Low_P,BS + 5mm_P,Optic Chiasm_P,R Optic Nerve_P,L Optic Nerve_P,R Lens_P,L Lens_P,L Orbit_P,R Orbit_P,R Parotid_P,L Parotid_P,Brain Stem_P,Spinal Cord_P,CTV54_P,GTV+ 10MM_P,GTV_P,CTV65_P,Pseudo Post_P,Rt Par edit_P,SC + 3mm_P,SC + 5mm_P,Pseudo PTV1_P,Pseudo PTV2_P,Artifact Dental_,ArtifactContrast,Dose 6175[cGy]_P,Dose 5130[cGy]_P,PseudoPostBrain_,Dummy_P
45.89,99.9983,25.9632,10.3594,100.0,98.046,100.0,98.4829,33.2635,13.4351,72.9361,28.5042,20.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2879,60.163,15.5188,0.00331656,99.9523,100.0,100.0,99.8803,0.919849,15.6946,1.13708,2.85622,100.0,99.9998,69.6023,63.9716,100.0,99.7787,0.166866,100.0
45.955,99.9979,25.694,10.0574,100.0,98.033,100.0,98.479,33.0914,13.3989,72.8535,28.262,20.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2148,60.0584,15.2689,0.00186625,99.9516,100.0,100.0,99.8794,0.896511,15.5966,1.06732,2.76319,100.0,99.9998,69.5051,63.9086,100.0,99.7764,0.155749,100.0
46.02,99.9975,25.4166,9.75155,100.0,98.02,100.0,98.4749,32.9245,13.3624,72.7712,28.0222,19.8659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1452,59.9578,15.0219,0.000453384,99.9509,100.0,100.0,99.8785,0.872764,15.5038,1.00139,2.67888,100.0,99.9997,69.4092,63.8478,100.0,99.7741,0.1463,100.0
46.085,99.9971,25.142,9.4576,100.0,98.0069,100.0,98.4701,32.7579,13.3267,72.6877,27.7837,19.6975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0755,59.8546,14.7758,0.0,99.9502,100.0,100.0,99.8776,0.85101,15.4107,0.926029,2.58842,100.0,99.9997,69.312,63.7865,100.0,99.7714,0.136729,100.0
46.15,99.9967,24.87,9.16397,100.0,97.9937,100.0,98.466,32.5795,13.2916,72.6035,27.5465,19.5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0058,59.746,14.5258,0.0,99.9495,100.0,100.0,99.8766,0.829211,15.3182,0.838301,2.48892,100.0,99.9996,69.2033,63.7256,100.0,99.769,0.127787,100.0
46.215,99.9963,24.5984,8.87657,100.0,97.9803,100.0,98.462,32.3987,13.2566,72.5206,27.3087,19.3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9365,59.6362,14.2735,0.0,99.9488,100.0,100.0,99.8757,0.806936,15.2257,0.767589,2.39633,100.0,99.9996,69.103,63.6616,100.0,99.7666,0.118986,100.0
46.28,99.9957,24.3216,8.59609,100.0,97.9668,100.0,98.4579,32.2108,13.2208,72.4365,27.071,19.1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8685,59.5227,14.0275,0.0,99.948,100.0,100.0,99.8747,0.785156,15.135,0.702776,2.30875,100.0,99.9995,68.9979,63.5993,100.0,99.764,0.110564,100.0
46.345,99.9951,24.0594,8.32887,100.0,97.9525,100.0,98.4538,32.0456,13.1846,72.3515,26.8353,19.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8025,59.4232,13.7836,0.0,99.9472,100.0,100.0,99.8738,0.763235,15.0458,0.65577,2.23476,100.0,99.9995,68.893,63.5369,100.0,99.7614,0.101902,100.0
46.41,99.9944,23.7976,8.06409,100.0,97.9383,100.0,98.4495,31.8777,13.149,72.2655,26.5995,18.8409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7366,59.3221,13.5503,0.0,99.9464,100.0,100.0,99.8728,0.74234,14.9569,0.610481,2.15915,100.0,99.9994,68.7969,63.4724,100.0,99.7588,0.0929757,100.0
46.475,99.9936,23.5312,7.804,100.0,97.9242,100.0,98.4452,31.7055,13.114,72.1791,26.3639,18.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6694,59.2181,13.3085,0.0,99.9455,100.0,100.0,99.8719,0.721715,14.8659,0.559742,2.08552,100.0,99.9993,68.7024,63.4104,100.0,99.7562,0.0854073,100.0
46.54,99.9927,23.267,7.54119,100.0,97.9098,100.0,98.4409,31.5317,13.0793,72.0919,26.1312,18.4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6049,59.1136,13.0652,0.0,99.9446,100.0,100.0,99.8709,0.70088,14.779,0.511899,2.01427,100.0,99.9992,68.6087,63.3487,100.0,99.7536,0.0780041,100.0
46.605,99.9917,23.0038,7.297,100.0,97.8953,100.0,98.4366,31.3529,13.0455,72.0051,25.8995,18.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5419,59.0062,12.8143,0.0,99.9437,100.0,100.0,99.87,0.680159,14.6941,0.464475,1.941,100.0,99.9991,68.5095,63.2868,100.0,99.7509,0.0714381,100.0
46.67,99.9904,22.7429,7.05563,100.0,97.8807,100.0,98.4322,31.1589,13.0115,71.9174,25.6705,18.1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4816,58.8897,12.5877,0.0,99.9428,100.0,100.0,99.869,0.661257,14.6134,0.417087,1.86865,100.0,99.999,68.4151,63.224,100.0,99.7482,0.0649442,100.0
46.735,99.9889,22.4747,6.81938,100.0,97.8656,100.0,98.428,30.9698,12.9772,71.8305,25.4429,18.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4231,58.776,12.3513,0.0,99.9418,100.0,100.0,99.868,0.642992,14.5368,0.363279,1.78591,100.0,99.9988,68.3164,63.1604,100.0,99.7455,0.0588816,100.0
46.8,99.9875,22.2151,6.60332,100.0,97.8502,100.0,98.4234,30.7753,12.9433,71.7421,25.2177,17.8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3646,58.6585,12.1129,0.0,99.9408,100.0,100.0,99.867,0.624491,14.4605,0.32512,1.71557,100.0,99.9987,68.2199,63.0974,100.0,99.7427,0.0531518,100.0
46.865,99.9859,21.9584,6.39824,100.0,97.8348,100.0,98.4191,30.5923,12.9101,71.6533,24.9917,17.6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3064,58.5486,11.8776,0.0,99.9397,100.0,100.0,99.866,0.606646,14.3847,0.287149,1.64433,100.0,99.9985,68.1303,63.0348,100.0,99.7399,0.0473318,100.0
46.93,99.9843,21.6968,6.19754,100.0,97.8193,100.0,98.4149,30.4131,12.8765,71.5624,24.7649,17.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2428,58.4411,11.6393,0.0,99.9386,100.0,100.0,99.865,0.589163,14.2994,0.25369,1.57603,100.0,99.9983,68.0406,62.9725,100.0,99.737,0.0398028,100.0
46.995,99.9826,21.4363,5.99871,100.0,97.8036,100.0,98.4107,30.2348,12.8432,71.4707,24.54,17.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1806,58.3338,11.3822,0.0,99.9374,100.0,100.0,99.864,0.571949,14.2168,0.223799,1.51204,100.0,99.9981,67.9502,62.9111,100.0,99.7341,0.0347315,100.0
47.06,99.9807,21.1819,5.79438,100.0,97.7879,100.0,98.4064,30.0551,12.8102,71.3779,24.3153,17.1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1203,58.2253,11.147,0.0,99.9361,100.0,100.0,99.863,0.555266,14.1369,0.196916,1.45023,100.0,99.9979,67.8605,62.8477,100.0,99.731,0.0304168,100.0
47.125,99.9786,20.9303,5.60315,100.0,97.7722,100.0,98.4022,29.8779,12.7781,71.2858,24.093,17.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0542,58.1177,10.9179,0.0,99.9348,100.0,100.0,99.862,0.539609,14.0513,0.174344,1.3897,100.0,99.9977,67.7678,62.7849,100.0,99.7281,0.025927,100.0
47.19,99.9764,20.6811,5.41572,100.0,97.7563,100.0,98.3978,29.7024,12.7454,71.192,23.8726,16.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9843,58.0113,10.6932,0.0,99.9334,100.0,100.0,99.861,0.522474,13.9591,0.155359,1.332,100.0,99.9975,67.6698,62.7218,100.0,99.7252,0.0213201,100.0
47.255,99.974,20.4282,5.23472,100.0,97.7399,100.0,98.3935,29.5324,12.7123,71.0978,23.6534,16.7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9186,57.9093,10.4776,0.0,99.9319,100.0,100.0,99.8599,0.504951,13.8738,0.135867,1.27606,100.0,99.9972,67.5686,62.6577,100.0,99.722,0.0176269,100.0
47.32,99.9717,20.1799,5.05578,100.0,97.7234,100.0,98.3891,29.3608,12.6776,71.0014,23.4331,16.5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581,57.806,10.2588,0.0,99.9304,100.0,100.0,99.8589,0.488189,13.7964,0.118784,1.22246,100.0,99.997,67.4683,62.5926,100.0,99.7189,0.0144419,100.0
47.385,99.9693,19.9303,4.87834,100.0,97.707,100.0,98.3848,29.1818,12.6445,70.9051,23.2147,16.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8003,57.6973,10.0527,0.0,99.9288,100.0,100.0,99.8578,0.472614,13.7209,0.101339,1.16622,100.0,99.9967,67.3689,62.5239,100.0,99.7159,0.0117075,100.0
47.45,99.9668,19.6851,4.69539,100.0,97.6905,100.0,98.3804,28.9961,12.6113,70.8092,22.9964,16.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7422,57.5853,9.84592,0.0,99.9271,100.0,100.0,99.8568,0.458538,13.645,0.0880345,1.11645,100.0,99.9964,67.2719,62.4568,100.0,99.7129,0.00924611,100.0
47.515,99.9642,19.4415,4.51718,100.0,97.6741,100.0,98.3761,28.8126,12.5791,70.7128,22.7786,16.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6809,57.4745,9.64398,0.0,99.9254,100.0,100.0,99.8557,0.444553,13.5653,0.0763517,1.06509,100.0,99.9962,67.1743,62.3892,100.0,99.7098,0.00594207,100.0
47.58,99.9615,19.1976,4.33964,100.0,97.6576,100.0,98.3714,28.6203,12.5477,70.6166,22.562,15.9606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6231,57.3585,9.43608,0.0,99.9236,100.0,100.0,99.8546,0.429282,13.4918,0.0669531,1.01578,100.0,99.9959,67.0825,62.3238,100.0,99.7066,0.00431683,100.0
47.645,99.9586,18.9557,4.16476,100.0,97.6408,100.0,98.3667,28.4387,12.5164,70.5208,22.3472,15.8106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5677,57.249,9.22076,0.0,99.9218,100.0,100.0,99.8536,0.415737,13.4198,0.0573569,0.970963,100.0,99.9956,66.9949,62.2589,100.0,99.7033,0.00319001,100.0
47.71,99.9556,18.712,3.99139,100.0,97.6241,100.0,98.362,28.2626,12.4849,70.4239,22.1328,15.6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5122,57.1428,9.00383,0.0,99.9199,100.0,100.0,99.8525,0.401396,13.3477,0.0505787,0.928991,100.0,99.9952,66.8979,62.1938,100.0,99.7,0.00239405,100.0
47.775,99.9525,18.4715,3.81933,100.0,97.6072,100.0,98.3574,28.0874,12.4534,70.3253,21.9161,15.5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4555,57.0366,8.79232,0.0,99.9179,100.0,100.0,99.8514,0.38844,13.2731,0.0450577,0.882773,100.0,99.9949,66.8072,62.1287,100.0,99.6968,0.00187841,100.0
47.84,99.9491,18.2334,3.65014,100.0,97.5899,100.0,98.3526,27.9123,12.422,70.2253,21.7003,15.3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3899,56.9314,8.57623,0.0,99.9158,100.0,100.0,99.8503,0.376363,13.1883,0.0390641,0.837336,100.0,99.9945,66.7152,62.0636,100.0,99.6934,0.00148048,100.0
47.905,99.9456,17.9892,3.48692,100.0,97.5719,100.0,98.3478,27.7336,12.3902,70.1257,21.4841,15.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3298,56.8239,8.36363,0.0,99.9137,100.0,100.0,99.8492,0.36357,13.1111,0.0323788,0.784988,100.0,99.9941,66.622,61.9978,100.0,99.69,0.00108255,100.0
47.97,99.9419,17.7462,3.33346,100.0,97.5541,100.0,98.343,27.5591,12.3583,70.0246,21.2695,15.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2699,56.7181,8.14571,0.0,99.9114,100.0,100.0,99.848,0.349866,13.0334,0.0259243,0.732228,100.0,99.9938,66.524,61.9314,100.0,99.6864,0.000684625,100.0
48.035,99.9382,17.5036,3.18139,100.0,97.5364,100.0,98.338,27.3472,12.3263,69.9211,21.0579,14.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2069,56.5865,7.93596,0.0,99.9091,100.0,100.0,99.8469,0.335692,12.9509,0.0216916,0.688278,100.0,99.9934,66.4291,61.865,100.0,99.6828,0.000286696,100.0
48.1,99.9343,17.2746,3.03704,100.0,97.5177,100.0,98.333,27.1562,12.2948,69.8146,20.8479,14.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1391,56.4711,7.7392,0.0,99.9067,100.0,100.0,99.8458,0.321298,12.8628,0.0191883,0.645302,100.0,99.9929,66.3288,61.7982,100.0,99.6789,2.16223e-05,100.0
48.165,99.9302,17.0446,2.89727,100.0,97.4998,100.0,98.328,26.9628,12.2631,69.708,20.64,14.6241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0787,56.3535,7.54691,0.0,99.9041,100.0,100.0,99.8446,0.309613,12.7837,0.0171069,0.608314,100.0,99.9925,66.2335,61.7316,100.0,99.6753,0.0,100.0
48.23,99.9259,16.8147,2.76431,100.0,97.4816,100.0,98.3231,26.7484,12.2316,69.5995,20.4326,14.4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0101,56.2248,7.34545,0.0,99.9015,100.0,100.0,99.8435,0.298087,12.692,0.0149706,0.571502,100.0,99.992,66.1447,61.6651,100.0,99.6715,0.0,100.0
48.295,99.9213,16.589,2.63112,100.0,97.463,100.0,98.3182,26.5619,12.2009,69.4921,20.2262,14.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9452,56.1133,7.14411,0.0,99.8987,100.0,100.0,99.8423,0.286887,12.6051,0.0128946,0.538042,100.0,99.9915,66.0649,61.5966,100.0,99.6679,0.0,100.0
48.36,99.9166,16.3644,2.49739,100.0,97.4439,100.0,98.3132,26.3837,12.17,69.3843,20.0187,14.1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8843,56.0061,6.93724,0.0,99.8958,100.0,100.0,99.8412,0.27566,12.5259,0.0109075,0.506095,100.0,99.991,65.9838,61.5299,100.0,99.6639,0.0,100.0
48.425,99.9117,16.1422,2.36367,100.0,97.4247,100.0,98.3082,26.2124,12.1391,69.2759,19.8112,14.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8279,55.9031,6.74933,0.0,99.8928,100.0,100.0,99.84,0.264934,12.4497,0.00924475,0.474742,100.0,99.9905,65.9025,61.4611,100.0,99.6599,0.0,100.0
48.49,99.9068,15.9241,2.24475,100.0,97.4051,100.0,98.303,26.0481,12.108,69.169,19.6056,13.9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7727,55.8044,6.55972,0.0,99.8896,100.0,100.0,99.8388,0.254245,12.3755,0.00758719,0.444176,100.0,99.99,65.8202,61.3942,100.0,99.6559,0.0,100.0
48.555,99.9016,15.7014,2.13012,100.0,97.3854,100.0,98.2979,25.88,12.077,69.0607,19.4001,13.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7103,55.7034,6.3707,0.0,99.8863,100.0,100.0,99.8376,0.243657,12.2916,0.00603631,0.413034,100.0,99.9894,65.7422,61.3263,100.0,99.6518,0.0,100.0
48.62,99.8962,15.4838,2.01658,100.0,97.3657,100.0,98.2927,25.7087,12.0465,68.952,19.1951,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6538,55.5996,6.18873,0.0,99.8829,100.0,100.0,99.8365,0.233097,12.216,0.00469489,0.382921,100.0,99.9888,65.6628,61.2571,100.0,99.6477,0.0,100.0
48.685,99.8907,15.2684,1.90243,100.0,97.346,100.0,98.2873,25.548,12.0163,68.8432,18.9892,13.4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6021,55.5008,6.00041,0.0,99.8795,100.0,100.0,99.8353,0.223194,12.1471,0.00349037,0.353085,100.0,99.9883,65.587,61.1844,100.0,99.6435,0.0,100.0
48.75,99.8852,15.0564,1.78611,100.0,97.3259,100.0,98.2823,25.3855,11.9861,68.7325,18.7854,13.3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5514,55.4018,5.81686,0.0,99.8759,100.0,100.0,99.8341,0.213486,12.079,0.00255501,0.325873,100.0,99.9877,65.5076,61.1112,100.0,99.6394,0.0,100.0
48.815,99.8796,14.8436,1.68859,100.0,97.3052,100.0,98.2773,25.2243,11.9555,68.621,18.5835,13.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4989,55.3044,5.63615,0.0,99.8721,100.0,100.0,99.8329,0.203736,12.0089,0.00191607,0.299216,100.0,99.9871,65.4284,61.0358,100.0,99.6352,0.0,100.0
48.88,99.8738,14.6272,1.59398,100.0,97.2843,100.0,98.2723,25.0629,11.9252,68.5084,18.3829,13.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4428,55.2068,5.46248,0.0,99.8683,100.0,100.0,99.8316,0.193477,11.9342,0.00130612,0.274186,100.0,99.9864,65.3436,60.9624,100.0,99.6311,0.0,100.0
48.945,99.8678,14.4176,1.50741,100.0,97.2631,100.0,98.2672,24.8971,11.8956,68.3931,18.1832,12.9503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3861,55.1052,5.27998,0.0,99.8642,100.0,100.0,99.8304,0.182645,11.8586,0.000800254,0.248727,100.0,99.9858,65.2596,60.8892,100.0,99.6267,0.0,100.0
49.01,99.8616,14.2064,1.42141,100.0,97.2413,100.0,98.2619,24.723,11.8655,68.2785,17.9853,12.8101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3279,54.9991,5.09716,0.0,99.8601,100.0,100.0,99.8291,0.17043,11.7807,0.00034906,0.224956,100.0,99.9851,65.1772,60.8165,100.0,99.6223,0.0,100.0
49.075,99.8552,14.0,1.33894,100.0,97.2191,100.0,98.2565,24.5593,11.8356,68.1619,17.7893,12.6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2721,54.898,4.92693,0.0,99.8559,100.0,100.0,99.8278,0.161852,11.7075,0.000132669,0.205137,100.0,99.9844,65.0932,60.7433,100.0,99.6178,0.0,100.0
49.14,99.8486,13.7967,1.26539,100.0,97.1959,100.0,98.2512,24.3908,11.8059,68.0448,17.5961,12.5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2188,54.7954,4.75904,0.0,99.8517,100.0,100.0,99.8266,0.152512,11.637,0.0,0.188025,100.0,99.9837,65.0133,60.6696,100.0,99.6132,0.0,100.0
49.205,99.8417,13.5959,1.19324,100.0,97.1719,100.0,98.246,24.2402,11.7764,67.9271,17.4025,12.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1668,54.7039,4.58368,0.0,99.8472,100.0,100.0,99.8253,0.142801,11.5669,0.0,0.172283,100.0,99.983,64.9196,60.5969,100.0,99.6086,0.0,100.0
49.27,99.8346,13.4003,1.12448,100.0,97.1489,100.0,98.2407,24.0865,11.7467,67.8058,17.2096,12.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1133,54.6107,4.41581,0.0,99.8426,100.0,100.0,99.824,0.1337,11.4949,0.0,0.156054,100.0,99.9822,64.8281,60.5237,100.0,99.604,0.0,100.0
49.335,99.827,13.2011,1.06288,100.0,97.1256,100.0,98.2353,23.9406,11.7166,67.6829,17.0171,12.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0536,54.5229,4.24162,0.0,99.838,100.0,100.0,99.8227,0.124439,11.4156,0.0,0.141235,100.0,99.9814,64.7365,60.4488,100.0,99.5992,0.0,100.0
49.4,99.8192,13.0014,1.00804,100.0,97.1024,100.0,98.2301,23.7957,11.6869,67.558,16.8257,12.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9889,54.4361,4.08101,0.0,99.8332,100.0,100.0,99.8214,0.116366,11.3292,0.0,0.130074,100.0,99.9806,64.6436,60.3744,100.0,99.5945,0.0,100.0
49.465,99.8112,12.8111,0.955111,100.0,97.0787,100.0,98.2249,23.646,11.6568,67.4312,16.6353,11.8849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.919,54.3457,3.91652,0.0,99.8282,100.0,100.0,99.8201,0.10875,11.2359,0.0,0.118544,100.0,99.9797,64.542,60.3,100.0,99.5896,0.0,100.0
49.53,99.8031,12.6133,0.903418,100.0,97.0546,100.0,98.2195,23.4885,11.6271,67.303,16.4452,11.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8509,54.2503,3.76141,0.0,99.8231,100.0,100.0,99.8188,0.0994928,11.1456,0.0,0.107321,100.0,99.9788,64.4413,60.2268,100.0,99.5845,0.0,100.0
49.595,99.7949,12.4182,0.854096,100.0,97.0304,100.0,98.2141,23.3292,11.5977,67.1761,16.2551,11.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7908,54.1546,3.61095,0.0,99.8179,100.0,100.0,99.8175,0.0913745,11.065,0.0,0.0969049,100.0,99.978,64.3462,60.1529,100.0,99.5793,0.0,100.0
49.66,99.7866,12.226,0.810139,100.0,97.0057,100.0,98.2084,23.1722,11.5686,67.0478,16.0684,11.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.731,54.0599,3.46843,0.0,99.8124,100.0,100.0,99.8161,0.0844941,10.9844,0.0,0.0869697,100.0,99.9771,64.2557,60.0783,100.0,99.574,0.0,100.0
49.725,99.7779,12.0322,0.764263,100.0,96.9805,100.0,98.2024,23.0095,11.5392,66.9168,15.882,11.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6686,53.9614,3.31196,0.0,99.8068,100.0,100.0,99.8148,0.0772364,10.901,0.0,0.0779292,100.0,99.9761,64.1563,60.0004,100.0,99.5685,0.0,100.0
49.79,99.7689,11.8368,0.722077,100.0,96.9546,100.0,98.1967,22.8498,11.5096,66.7863,15.6969,11.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6089,53.8633,3.17293,0.0,99.8011,100.0,100.0,99.8135,0.0706976,10.8222,0.0,0.0690961,100.0,99.9752,64.0757,59.9236,100.0,99.5626,0.0,100.0
49.855,99.7599,11.6476,0.684611,100.0,96.9275,100.0,98.1904,22.6869,11.4802,66.6547,15.5125,11.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5524,53.764,3.04442,0.0,99.7951,100.0,100.0,99.8121,0.0641248,10.7492,0.0,0.0617713,100.0,99.9742,63.9919,59.8484,100.0,99.5561,0.0,100.0
49.92,99.7504,11.4569,0.650647,100.0,96.901,100.0,98.1847,22.5171,11.4511,66.5236,15.3271,11.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4977,53.6583,2.91438,0.0,99.7888,100.0,100.0,99.8107,0.0575698,10.6775,0.0,0.0553219,100.0,99.9732,63.9135,59.7725,100.0,99.5503,0.0,100.0
49.985,99.7407,11.2827,0.620807,100.0,96.8743,100.0,98.1788,22.3468,11.4227,66.3924,15.1455,10.8842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4411,53.5495,2.78678,0.0,99.7823,100.0,100.0,99.8093,0.0523996,10.6052,0.0,0.0482791,100.0,99.9721,63.8441,59.6964,100.0,99.5444,0.0,100.0
50.05,99.7307,11.1074,0.59224,100.0,96.8465,100.0,98.1727,22.1889,11.394,66.2624,14.9638,10.7718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3793,53.4524,2.66887,0.0,99.7755,100.0,100.0,99.8079,0.0466235,10.5277,0.0,0.0423069,100.0,99.9711,63.7704,59.619,100.0,99.5385,0.0,100.0
50.115,99.7201,10.9305,0.567419,100.0,96.8186,100.0,98.1668,22.0315,11.3651,66.1311,14.7842,10.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3148,53.356,2.55408,0.0,99.7685,100.0,100.0,99.8065,0.0412774,10.4474,0.0,0.0379872,100.0,99.9699,63.6928,59.5404,100.0,99.5325,0.0,100.0
50.18,99.7088,10.7498,0.54212,100.0,96.7898,100.0,98.1608,21.873,11.3361,65.996,14.6021,10.5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.249,53.2603,2.43937,0.0,99.7611,100.0,100.0,99.805,0.0360504,10.363,0.0,0.0339868,100.0,99.9687,63.6128,59.4574,100.0,99.5264,0.0,100.0
50.245,99.6971,10.5774,0.519554,100.0,96.7602,100.0,98.1548,21.7022,11.3062,65.8601,14.4237,10.4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.19,53.1519,2.31958,0.0,99.7535,100.0,100.0,99.8036,0.0314847,10.2907,0.0,0.0305589,100.0,99.9674,63.541,59.3775,100.0,99.52,0.0,100.0
50.31,99.6848,10.3965,0.495836,100.0,96.7304,100.0,98.1483,21.5424,11.2765,65.7226,14.2453,10.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1338,53.0536,2.20651,0.0,99.7457,100.0,100.0,99.8022,0.0268648,10.2188,0.0,0.0273989,100.0,99.9661,63.4662,59.2988,100.0,99.5135,0.0,100.0
50.375,99.6722,10.223,0.476406,100.0,96.7002,100.0,98.1423,21.377,11.2472,65.5854,14.0685,10.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0763,52.9526,2.09087,0.0,99.7375,100.0,100.0,99.8007,0.0226953,10.1451,0.0,0.0243457,100.0,99.9648,63.3941,59.2199,100.0,99.507,0.0,100.0
50.44,99.6591,10.0544,0.455917,100.0,96.6688,100.0,98.1361,21.2087,11.2182,65.4454,13.8933,10.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0165,52.8494,1.98311,0.0,99.729,100.0,100.0,99.7992,0.0191583,10.0696,0.0,0.0221333,100.0,99.9633,63.3173,59.141,100.0,99.5,0.0,100.0
50.505,99.6459,9.88474,0.436529,100.0,96.6387,100.0,98.1298,21.0234,11.1882,65.304,13.7168,9.95301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9565,52.7352,1.88993,0.0,99.7203,100.0,100.0,99.7978,0.0152985,9.99243,0.0,0.0196053,100.0,99.9617,63.2306,59.0619,100.0,99.4929,0.0,100.0
50.57,99.6316,9.71295,0.419,100.0,96.608,100.0,98.1235,20.8351,11.158,65.162,13.5425,9.84072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8984,52.6195,1.8011,0.0,99.7114,100.0,100.0,99.7963,0.0115425,9.91688,0.0,0.0168383,100.0,99.9601,63.1503,58.9821,100.0,99.4857,0.0,100.0
50.635,99.6091,9.55418,0.402127,100.0,96.577,100.0,98.1172,20.6535,11.1294,65.0209,13.37,9.73377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8375,52.5079,1.7133,0.0,99.7022,100.0,100.0,99.7948,0.00838125,9.83898,0.0,0.0146786,100.0,99.9576,63.073,58.9017,100.0,99.4782,0.0,100.0
